circle_id,waseda_id,source_hash,名前,メインカテゴリ,サブカテゴリ,活動内容,活動日時・場所,サイトメモ,translation_status,review_status,review_note
C0392,3370,8dc31cd647e9137b,早稻田大學迪士尼研究協會,文化與藝術,其他文化,"我們通常會在東京的文化中心舉辦各種休閒活動！活動種類繁多，包括適合初學者和迪士尼粉絲的趣味問答、可以分享你熱情的閃電演講，以及季節性特別活動！

我們每月都會舉辦主題樂園週末遊！

我們會根據大家喜歡的類型分組，所以你可以盡情享受觀看遊行、品嚐美食、與迪士尼角色合影以及體驗各種遊樂設施！

我們每年還會舉辦兩次研究成果展示會！這些展示會會與其他大學的迪士尼俱樂部和研討會共同舉辦，我們也會邀請教授出席。

由於你可以從不同的角度分析迪士尼，所以也推薦給想要認真研究迪士尼的人！

迪士尼研究實驗室最獨特的活動就是舞濱漫步！我們會從早稻田大學步行前往舞濱！這是在東京觀光的同時加深友誼的絕佳機會！

你可以自由選擇參加哪些活動，所以可以按照自己的步調參與！

大學生活只有一次，何不與透過迪士尼認識的好友們一起度過美好時光呢？

無論你是迪士尼新手、蕭邦粉絲、卡通人物合照愛好者、遊樂設施愛好者、美食家、迪士尼粉絲、電影愛好者、皮克斯粉絲、漫威粉絲、星際大戰粉絲，還是遊戲玩家，我們都熱烈歡迎你加入早稻田大學迪士尼研究俱樂部！",每週一次（日期不定）/ 晚上6:30 起 / 東京文化中心、富山校區食堂、舞濱,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0393,3290,7eb8ec5399b1020e,算盤俱樂部,文化與藝術,其他文化,珠算俱樂部的主要活動是每年參加約10項比賽並進行賽前練習。俱樂部成立於2009年，雖然成立時間不長，但許多畢業生在包括日本國內最負盛名的珠算比賽——全日本珠算錦標賽在內的眾多全國性比賽中都取得了優異成績。練習時間安排在課間空閒時間以及每月兩次的週末。我們共同製定練習計劃，並互相提供建議和鼓勵。我們的目標是繼續參加比賽，並在校內外積極推廣珠算，為珠算愛好者的增加做出貢獻。目前，珠算俱樂部正在招募新成員。無論您是珠算愛好者、希望在大學入學後重新開始練習珠算，還是僅僅熱愛珠算，都歡迎加入我們。讓我們一起沉浸在「一心一意」的珠算精神中吧！,每週上課日期不固定 / 課間空閒時間 / 學生會大樓,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0394,3760,699887afa8a790db,早稻田大學復古研究協會,文化與藝術,其他文化,我們是一群熱愛20世紀復古文化的人，主要關注昭和和平成初期的文化（音樂、漫畫、傳統咖啡館、偶像、建築、動畫、復古服裝等等）。我們的主要活動是每週一次的聚會，週末則會去參觀復古相關的場所，例如傳統咖啡館、唱片店和商店街。在往屆早稻田大學文化節上，我們曾重現昭和時代的音樂節目，並舉辦攝影工作坊。我們也會與校外人士交流互動，相信您一定會收穫寶貴的經驗！,大約每週一次/第五堂課至第六堂課/學生會大樓,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0395,3769,7c3b0a8a578bda0d,早稻田大學韓國學生會,國際交流及志工工作,國際交流,"您好。我們是早稻田大學韓國學生會。

///早稻田大學約有800名韓國學生，包括所有大學部學生和研究生。作為早稻田大學韓國學生會（WUKSA），我們的職責是支持他們的校園生活，並代表他們發聲。

///早稻田大學韓國學生會成立於1947年，一直以來都持續進行著豐富多彩的活動。透過與學生會下屬社團以及早稻田大學韓國校友會的合作，我們致力於支持許多韓國留學生的學習生活，並幫助他們實現理想的職業道路。

///我們將努力成為一個始終為學生謀福祉的早稻田大學韓國學生會，陪伴他們度過大約四年的大學時光。謝謝。

///

//
/",不固定/各種地點（早稻田大學校園外、新大久保週邊等）,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0396,3044,ff2b4ba38edde946,國際學生友誼協會（WIC）,國際交流及志工工作,國際交流,"早稻田國際學院 (WIC) 是早稻田大學歷史最悠久的國際交流社團。我們每月至少舉辦一次各種活動、旅行和遊覽，為國際學生提供有趣的互動交流機會。每週三，我們也會舉辦“日本課堂”，學習日本文化以及來自不同國家的國際學生文化。此外，我們也會為國際學生提供支持，例如應學校要求參與課堂志工服務，以及陪同他們前往地方政府部門。 WIC 的特色在於，我們不僅注重娛樂，更致力於透過各種方式與國際學生建立深厚的友誼！我們的成員通常會在工作日第二節課到第五節課之間聚集在15號樓的半地下休息室，如果您對 WIC 感興趣，歡迎前來了解！更多活動詳情，請關注我們的 Twitter 和 Instagram！

/
/
/",每週三：「日文教室」 / 週一至週五，第二至第五堂課：15號樓休息室 / 每月至少舉辦一次活動,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0397,3724,ed8ad6ef87990354,AIESEC 早稻田大學委員會,國際交流及志工工作,國際交流,"AIESEC是一個非營利組織，在全球100多個國家設有分會，約有3萬名學生會員。

/
/
/
/ 我們致力於建構一個和平的社會，最大限度地發揮每個人的潛能。我們參與並管理旨在培養青年領導力的計畫。

/
/
/
/ 我們通常與AIESEC的海外分會和校友合作，參與並管理海外實習計畫以及線上國際交流活動。

/
/
/
/ AIESEC日本分會成立於1962年，目前主要透過24個大學委員會進行活動。

/
/
/
/ AIESEC早稻田大學委員會是這24個委員會中歷史最悠久的。

/
/
/
/
/
/",每週五 18:15 至 19:45（時間可能變更），以及其他需要安排的日期 / 學生會大樓和 7 號樓,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0398,3048,d189146340af039a,國際交流彩虹協會,國際交流及志工工作,國際交流,彩虹社成立於1965年，是早稻田大學歷史悠久的國際交流社團，也是該校眾多社團中規模最大的社團。顧名思義，彩虹社是一個國際學生和日本學生透過各種活動進行交流的社團。成員來自美國、英國、澳大利亞，甚至還有來自人口約50萬的盧森堡。作為跨校社團，成員不僅來自早稻田大學，也來自其他大學。彩虹社的主要活動包括學術活動，例如日本文化研究、世界文化研究和英語學習，學生們在這些活動中互相學習彼此的文化和俚語；此外，還有萬聖節派對和聖誕節派對等聚會活動。社團也舉辦足球和籃球等體育活動！,不定期（大約每週兩次）/ 地點不定,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0399,3766,3544ea624b40f7a4,早稻田台灣學生會,國際交流及志工工作,國際交流,"大家好！早稻田台灣學生會是早稻田大學官方認可的社團。我們是由來自台灣的早稻田學生組成的團體，歡迎所有學生加入，包括本科生、研究生和CJL（中國青年學者聯盟）學生。我們的宗旨是促進在早稻田就讀的台灣學生之間的交流，並為在日本的日常生活和學習生活提供各種支持。

我們每月大約舉辦一次活動，包括迎新活動、野餐和露營。我們也會舉辦一些有助於職涯規劃的活動，例如校友招聘會，以及與其他社團、其他大學的台灣學生會和校外機構的交流和體驗活動。

台灣同學們，歡迎加入我們！讓我們一起拓展在早稻田就讀的台灣學生之間的交流與友誼。無論您是新生還是曾經在早稻田就讀的學生，我們都期待您的加入。

如果您有任何疑問或對早稻田台灣學生會感興趣，請隨時與我們聯繫。讓我們一起在早稻田創造美好回憶吧！

我們期待您的加入，早稻田台灣學生會！

歡迎加入早稻田台灣學生會！",至少每月一次,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0400,3590,c4d54e31570a1dc7,早稻田大學中亞研究協會,國際交流及志工工作,國際交流,寒假期間，您可以前往哈薩克參加學生交換計畫和寄宿家庭體驗。哈薩克之旅可根據您的個人興趣安排。您將有機會親身了解全球福利狀況，包括參觀社會福利機構和安養院。除了學習之外，您還可以挑戰自我，體驗滑雪、滑冰等冬季運動。此外，您還將受到往屆留學生的熱情歡迎，與在日本結識的朋友重聚，並體驗精彩紛呈的日哈交流計畫。這將為您帶來超越傳統旅行或留學體驗的獨特學習經驗。,每週一/下午4點/101號樓,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0401,3211,61c326fc5ae02a65,兒童文化研究協會,國際交流及志工工作,志工,兒童文化研究會成立於1945年，是早稻田大學認可的歷史悠久的兒童志工社團。我們的主要活動是「兒童志工服務」和「木偶戲」。 「兒童志工服務」方面，我們會在早稻田附近的兒童中心舉辦的活動中擔任後勤人員。我們會親手製作手工和遊戲，並與孩子們一起玩耍。 「木偶戲」方面，我們主要在學校長假期間進行演出。演出結束後，我們會讓孩子們玩木偶，並與他們共進午餐。從木偶、劇本到舞台，所有東西都是手工製作的。大多數成員一開始都是表演和木偶製作的初學者，但我們和藹可親的前輩成員會以輕鬆的方式指導您，所以請不必擔心。這兩項活動都針對學齡前兒童到小學低年級兒童，與他們互動會讓您充滿活力！我們每週在友好溫馨的氛圍中舉行一次聚會。這是一個輕鬆的小團體，您很容易與其他成員成為朋友。歡迎所有大學和年級的學生！讓我們一起享受與孩子互動的樂趣吧！,每隔一週的星期一和星期四下午 5 點 / 學生會大樓,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0402,3045,848846f441593b08,思想森林協會,國際交流及志工工作,志工,五十多年來，我們一直在岩手縣田野畑村從事森林管理和社區交流活動。田野畑村是一個人口約3500人的村莊。在靜修期間，我們住在早稻田大學的宿舍。我們使用自己劈的柴火，用鍋子煮飯，甚至連洗澡用的火都是用柴火生的。在森林管理方面，我們在我們擁有的兩座山上進行疏伐和修剪；在社區交流方面，我們幫助當地從事農業、林業和畜牧業等初級產業，並參與各種節日活動。在東京時，我們每週開會，討論下一次靜修的準備工作和各種活動。此外，我們還會參加早稻田祭、稻門祭和環保競賽。無論是在東京還是岩手縣，我們都是這樣一個可以依靠自身力量做自己想做的事情的社團。,每週一次 / 下午6點 / 學生會大樓,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
